filename,pageNum
/Users/jillnaiman/tmpADSDownloads/pdfs/1995AJ____110_1649M.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1954ApJ___120__439V.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1924ApJ____59__114H.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1963ApJ___137__664K.pdf,14
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___364__187G.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___462__339W.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1965ApJS___12__163L.pdf,16
/Users/jillnaiman/tmpADSDownloads/pdfs/1984ApJ___286__471G.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1987ApJ___312__134V.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___425__500S.pdf,21
/Users/jillnaiman/tmpADSDownloads/pdfs/1981ApJ___250__135M.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1946ApJ___103____6M.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___464__498S.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1978AJ_____83_1675S.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1978ApJS___38___69Z.pdf,60
/Users/jillnaiman/tmpADSDownloads/pdfs/1984AJ_____89__814A.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1964ApJ___139_1066L.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJ___339__987H.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1983ApJ___273__805W.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1986ApJS___61__105L.pdf,18
/Users/jillnaiman/tmpADSDownloads/pdfs/1957ApJ___125__689S.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1962ApJ___136___14U.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1976AJ_____81__954S.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1985ApJ___298__560P.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1982ApJ___263__409A.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1979ApJ___229L_119W.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___464__568F.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1985ApJ___289L__19F.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1972ApJ___172__591F.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1977ApJ___215__106M.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1937ApJ____85__145H.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___400__203D.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1906ApJ____23__255P.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1978ApJS___38___69Z.pdf,76
/Users/jillnaiman/tmpADSDownloads/pdfs/1956AJ_____61__254S.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1987ApJ___314__187H.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1977ApJ___214__111M.pdf,14
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___399L__43C.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____113__609S.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1985AJ_____90__927O.pdf,30
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___384___72T.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___439___98C.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1982ApJ___252__474G.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1956ApJ___124____1M.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____112_2336Z.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1987ApJ___319L__27B.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1908ApJ____28__121S.pdf,25
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___429__672R.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJ___333__161L.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1966ApJS___14____1A.pdf,19
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___473__760B.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1980AJ_____85_1103Z.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1993AJ____105__956H.pdf,15
/Users/jillnaiman/tmpADSDownloads/pdfs/1993AJ____105_1779B.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____114_1427M.pdf,20
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____113_2075Q.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1955ApJ___121__611M.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1977ApJS___33___69H.pdf,16
/Users/jillnaiman/tmpADSDownloads/pdfs/1902ApJ____15____1F.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___468__633H.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1906ApJ____23__370V.pdf,16
/Users/jillnaiman/tmpADSDownloads/pdfs/1959AJ_____64__175A.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___362__674B.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___432__648G.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___427__808S.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1969AJ_____74____2V.pdf,20
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___413__453N.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJS___82____1B.pdf,71
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___461__828W.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1987ApJ___317__450F.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJ___340__362H.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1991AJ____102__395H.pdf,30
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___452__314H.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1971AJ_____76__338S.pdf,36
/Users/jillnaiman/tmpADSDownloads/pdfs/1971AJ_____76__338S.pdf,22
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____111__655H.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1993AJ____105__417M.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1939ApJ____90__630S.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJ___343__456D.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1984ApJ___284__848S.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1918ApJ____47__324P.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJ___338L__65B.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1964ApJ___139_1336T.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___348___85W.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___454___44Y.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1978ApJ___219__300V.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1981ApJ___243L_137H.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1986ApJ___308__600T.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1995AJ____110__646A.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1989AJ_____97_1010R.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___447L_135K.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1984ApJ___283__129S.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJS___88__415R.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____113_1359M.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJS__107__215M.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1981AJ_____86__687S.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1992AJ____104_1311H.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1990AJ____100__146T.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1975ApJ___199L___9B.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____111_1575W.pdf,16
/Users/jillnaiman/tmpADSDownloads/pdfs/1985AJ_____90_1529B.pdf,26
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJ___335__552T.pdf,35
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJ___343__703M.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1984AJ_____89_1816H.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1960ApJ___132___30B.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1983ApJ___265L__49S.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1989AJ_____98__590K.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1925ApJ____62__128S.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___425__103E.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJS___75__835L.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___404L__83H.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1982AJ_____87__849D.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___465__371L.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___401__168M.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1994AJ____107___35H.pdf,36
/Users/jillnaiman/tmpADSDownloads/pdfs/1970ApJ___160L_147A.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1978ApJS___37__145H.pdf,16
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___437___56F.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1966ApJ___144_1244L.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____113__521F.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1976ApJ___204L__51A.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1970ApJ___159L_143S.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___432L__39S.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1983ApJ___272__615G.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1966ApJ___145__707G.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1956ApJS____2__345D.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1986AJ_____92___94C.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1974ApJS___28__391L.pdf,55
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___401L__69M.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1978ApJ___225__148B.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1971ApJ___165__203C.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1912ApJ____35__163A.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1984ApJ___276__491H.pdf,18
/Users/jillnaiman/tmpADSDownloads/pdfs/1963ApJ___137__580S.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1984ApJ___282__178S.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1959AJ_____64__455E.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1976ApJ___209L_111C.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____113_1179H.pdf,16
/Users/jillnaiman/tmpADSDownloads/pdfs/1968ApJ___153__915G.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1981AJ_____86__998S.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___466__713N.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___440__884S.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1981ApJ___251__501P.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1977ApJ___213__607O.pdf,14
/Users/jillnaiman/tmpADSDownloads/pdfs/1942ApJ____96___37N.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1983ApJ___271__575B.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___466_1039V.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___365___86R.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___460__665R.pdf,15
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___362__480H.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1982ApJ___256__120L.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1995AJ____109_1002M.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1985AJ_____90__183E.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1976ApJ___209__372M.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____112_1021K.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___436L_123S.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1980ApJ___238__743C.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1954ApJ___119__344J.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___461L__29K.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____112_1803M.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1985AJ_____90__817B.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___434__162G.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___460__665R.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1961ApJ___134__275D.pdf,15
/Users/jillnaiman/tmpADSDownloads/pdfs/1977ApJ___213____1B.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1986ApJ___311L__17Y.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1984ApJ___286__517R.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJ___339__783H.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1897ApJ_____6___87L.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1995AJ____110__167C.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJS___77___59S.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1980ApJ___235__992R.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___402__560J.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___393__396B.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1995AJ____109__960W.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___395__501G.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1986ApJ___300__438D.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJS__100__149M.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJ___383__587M.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1912ApJ____35___10G.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1986AJ_____91__761K.pdf,22
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___470__981K.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1985AJ_____90_1676T.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJS___90__833M.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1979ApJ___234_1122K.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1945ApJ___102__309B.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___432__464N.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1963ApJ___137__401P.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1969ApJ___157___69D.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJ___329__174T.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___462L__13E.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___473L_111K.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___398__118G.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___443__863R.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___441__261C.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1974ApJ___188__609R.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1974AJ_____79__671K.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1980ApJS___44__451D.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1982ApJ___257__103S.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___423L__55M.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1986AJ_____92__292C.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___435___71M.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1942ApJ____95__461K.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1971ApJ___169__271S.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___456___80M.pdf,14
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJ___369L__35H.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1975ApJ___195__631S.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1948ApJ___107__327S.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___459__535S.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1926ApJ____63__281J.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___466__585M.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1982ApJ___262__171F.pdf,21
/Users/jillnaiman/tmpADSDownloads/pdfs/1974ApJ___190__285B.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___445__246C.pdf,21
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___361__408S.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1981ApJ___243___26D.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1904ApJ____20___49L.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJ___330__928G.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1991AJ____102_2022B.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1927ApJ____66__329Y.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1989AJ_____97__686A.pdf,14
/Users/jillnaiman/tmpADSDownloads/pdfs/1993AJ____105_1886S.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___358__418R.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___450__486B.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1982ApJ___261___35C.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1976AJ_____81_1031W.pdf,23
/Users/jillnaiman/tmpADSDownloads/pdfs/1946ApJ___103___19A.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1977AJ_____82__718H.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___453__162P.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1991AJ____101_2255M.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1966ApJ___143__192Z.pdf,16
/Users/jillnaiman/tmpADSDownloads/pdfs/1982AJ_____87__849D.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____111_1286C.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1989AJ_____98__590K.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1934ApJ____79__308A.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___440__578T.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1985ApJS___58__179H.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1987ApJS___63__265W.pdf,15
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___455___75L.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJS___85___27M.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___422__883G.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1981ApJ___245__799J.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1960AJ_____65__404A.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1900ApJ____11__322P.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1976ApJS___31___13H.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1976ApJ___203L__71L.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1983ApJ___274__270F.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJS___78____1D.pdf,50
/Users/jillnaiman/tmpADSDownloads/pdfs/1974ApJ___189__605H.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____112_1894A.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1993AJ____105_1318V.pdf,20
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJS___78___61B.pdf,22
/Users/jillnaiman/tmpADSDownloads/pdfs/1982ApJ___254__126M.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJS__107__215M.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___416__587B.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1980ApJ___235___37S.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___460__744H.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___435__577W.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1951ApJ___113__413S.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1981ApJ___248___47F.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1987ApJS___64__507C.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJS___88__415R.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1988AJ_____96__909S.pdf,71
/Users/jillnaiman/tmpADSDownloads/pdfs/1947ApJ___106__339G.pdf,17
/Users/jillnaiman/tmpADSDownloads/pdfs/1984ApJ___286__159H.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJS__105__209I.pdf,17
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____114__913N.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1995AJ____109_2415C.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJ___367__141R.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1990AJ____100_1014M.pdf,15
/Users/jillnaiman/tmpADSDownloads/pdfs/1959ApJ___129___26O.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___469__554C.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJ___382__100S.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1964ApJ___139_1336T.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJS___71___89B.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1896ApJ_____4__238W.pdf,14
/Users/jillnaiman/tmpADSDownloads/pdfs/1914ApJ____40___43K.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1986ApJ___306__230M.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1991AJ____102_1371A.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1961ApJ___134__568H.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1959ApJ___130__366L.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____111_1575W.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1926ApJ____64__145S.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1969AJ_____74____2V.pdf,21
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJ___369__515R.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJ___378__398K.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1973ApJ___180__351S.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1979ApJ___228__763L.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___361__540D.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1986ApJ___302__257C.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1912ApJ____36__293A.pdf,25
/Users/jillnaiman/tmpADSDownloads/pdfs/1964ApJ___139_1163W.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJS___79___77S.pdf,36
/Users/jillnaiman/tmpADSDownloads/pdfs/1959AJ_____64__175A.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1970AJ_____75__883H.pdf,19
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJS__104___81T.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1994AJ____108_1667D.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJS__107__255T.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJS___70__163P.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1955ApJ___121__611M.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1974AJ_____79__603V.pdf,15
/Users/jillnaiman/tmpADSDownloads/pdfs/1965ApJ___142____1B.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1981ApJ___248__152N.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1949ApJ___110__143H.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJS___87__135O.pdf,70
/Users/jillnaiman/tmpADSDownloads/pdfs/1965ApJ___142__974M.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1976ApJS___31__445F.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1974ApJ___193__373G.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1978ApJS___38___69Z.pdf,88
/Users/jillnaiman/tmpADSDownloads/pdfs/1987ApJS___63__809S.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1937ApJ____86__496D.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1962ApJ___135__474L.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1957ApJ___125__636W.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1981ApJ___247__750W.pdf,19
/Users/jillnaiman/tmpADSDownloads/pdfs/1971ApJ___163__195A.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1980ApJS___44__535W.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJ___324_1138C.pdf,5
